id,url,name,review_rating
414,https://place.map.kakao.com/1418521318,MLMC,4.3
415,https://place.map.kakao.com/1078707938,한아스콘,4.4
416,https://place.map.kakao.com/1926333965,하삼동커피 수원성균관점,3.6
417,https://place.map.kakao.com/248441966,두마리찜닭두찜 수원율천점,0.0
418,https://place.map.kakao.com/27581491,다소니,5.0
419,https://place.map.kakao.com/1961677700,미는샐러드,5.0
420,https://place.map.kakao.com/23443413,예국향,4.6
421,https://place.map.kakao.com/580311272,국졔식당,4.7
422,https://place.map.kakao.com/21161431,이모스떡볶이,3.6
423,https://place.map.kakao.com/1408900737,나그네족발 보쌈 직영점,5.0
424,https://place.map.kakao.com/418521967,십인치,4.3
425,https://place.map.kakao.com/897666989,아이스크림스토리 수원성대점,0.0
426,https://place.map.kakao.com/703401491,해피톡,5.0
427,https://place.map.kakao.com/85403680,곱창홀릭,0.0
428,https://place.map.kakao.com/1034201649,아덴블랑제리 수원천천점,5.0
429,https://place.map.kakao.com/292235985,퓨전포차 인생술집,0.0
430,https://place.map.kakao.com/361083715,호시타코야끼 성대점,5.0
